fecha_key,contenedor_key,status_key,bodega_key,plan_llegada_grupasa_key,fecha_snapshot,fecha_cas,plan_llegada_grupasa,contenedor_id,bodega,status_actual,status_stage,horario_entrega_real,tipo_incidencia,comentario_status,alerta_cas,cas_vencido,es_ultimo_status
20260327,609,10,3,20260313,2026-03-27,2026-03-19,2026-03-13,MSDU8922250,PLANTA PRINCIPAL,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,610,10,2,20260320,2026-03-27,2026-03-26,2026-03-20,MSDU8923642,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,615,10,3,20260313,2026-03-27,2026-03-19,2026-03-13,MSMU4036651,PLANTA PRINCIPAL,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,621,10,2,20260306,2026-03-27,2026-03-07,2026-03-06,MSMU4184129,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,622,10,3,20260317,2026-03-27,2026-03-19,2026-03-17,MSMU4189310,PLANTA PRINCIPAL,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,628,10,2,20260306,2026-03-27,2026-03-07,2026-03-06,MSMU4382253,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,630,30,0,20260404,2026-03-27,2026-04-09,2026-04-04,MSMU4429535,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,631,30,2,20260327,2026-03-27,2026-03-29,2026-03-27,MSMU4608464,CAMPO CHINO,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,634,10,2,20260319,2026-03-27,2026-03-27,2026-03-19,MSMU4806011,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,636,10,3,20260315,2026-03-27,2026-03-19,2026-03-15,MSMU4933572,PLANTA PRINCIPAL,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,637,30,0,,2026-03-27,2026-04-09,,MSMU4963875,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,643,10,2,20260320,2026-03-27,2026-03-26,2026-03-20,MSMU5139274,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,644,10,2,20260306,2026-03-27,2026-03-07,2026-03-06,MSMU5174969,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,653,30,2,,2026-03-27,2026-03-29,,MSMU5403896,CAMPO CHINO,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,655,30,2,,2026-03-27,2026-03-29,,MSMU5483295,CAMPO CHINO,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,659,10,2,20260306,2026-03-27,2026-03-07,2026-03-06,MSMU5560513,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,661,10,2,20260311,2026-03-27,2026-03-15,2026-03-11,MSMU5615133,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,666,30,0,,2026-03-27,2026-04-09,,MSMU5840601,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,680,10,2,20260317,2026-03-27,2026-03-19,2026-03-17,MSMU6460247,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,683,30,0,20260404,2026-03-27,2026-04-09,2026-04-04,MSMU6569897,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,684,10,2,20260311,2026-03-27,2026-03-21,2026-03-11,MSMU6604684,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,688,30,0,,2026-03-27,2026-04-09,,MSMU6730297,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,693,10,2,20260311,2026-03-27,2026-03-21,2026-03-11,MSMU6809302,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,697,10,2,20260305,2026-03-27,2026-03-06,2026-03-05,MSMU6920002,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,698,10,2,20260306,2026-03-27,2026-03-07,2026-03-06,MSMU6929102,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,700,10,2,20260319,2026-03-27,2026-03-27,2026-03-19,MSMU7056409,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,706,10,2,20260317,2026-03-27,2026-03-19,2026-03-17,MSMU7489836,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,709,30,2,,2026-03-27,2026-03-29,,MSMU7695204,CAMPO CHINO,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,710,30,2,20260327,2026-03-27,2026-03-29,2026-03-27,MSMU7710422,CAMPO CHINO,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,713,30,2,20260327,2026-03-27,2026-03-29,2026-03-27,MSMU7799488,CAMPO CHINO,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,716,10,2,20260311,2026-03-27,2026-03-21,2026-03-11,MSMU7895286,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,721,10,2,20260313,2026-03-27,2026-03-19,2026-03-13,MSMU8096751,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,728,30,2,20260327,2026-03-27,2026-03-29,2026-03-27,MSMU8187661,CAMPO CHINO,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,729,10,2,20260305,2026-03-27,2026-03-06,2026-03-05,MSMU8207330,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,730,10,2,20260320,2026-03-27,2026-03-26,2026-03-20,MSMU8274576,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,731,10,2,20260318,2026-03-27,2026-03-27,2026-03-18,MSMU8336301,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,736,10,2,20260313,2026-03-27,2026-03-19,2026-03-13,MSMU8626110,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,737,30,0,,2026-03-27,2026-04-09,,MSMU8647788,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,744,30,0,,2026-03-27,2026-04-09,,MSMU8912578,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,749,30,0,,2026-03-27,2026-04-09,,MSNU5139180,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,750,30,2,20260327,2026-03-27,2026-03-29,2026-03-27,MSNU5140746,CAMPO CHINO,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,752,10,2,20260320,2026-03-27,2026-03-26,2026-03-20,MSNU5203778,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,753,30,0,20260404,2026-03-27,2026-04-09,2026-04-04,MSNU5216374,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,756,10,2,20260319,2026-03-27,2026-03-27,2026-03-19,MSNU5329998,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,758,10,2,20260315,2026-03-27,2026-03-19,2026-03-15,MSNU5427490,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,759,10,2,20260315,2026-03-27,2026-03-19,2026-03-15,MSNU5427660,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,762,10,2,20260306,2026-03-27,2026-03-07,2026-03-06,MSNU5478646,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,765,10,2,20260313,2026-03-27,2026-03-19,2026-03-13,MSNU5605801,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,767,30,0,20260404,2026-03-27,2026-04-09,2026-04-04,MSNU5672081,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,770,30,0,,2026-03-27,2026-04-09,,MSNU5843116,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,775,30,2,,2026-03-27,2026-03-29,,MSNU6083044,CAMPO CHINO,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,783,30,0,20260404,2026-03-27,2026-04-09,2026-04-04,MSNU6764686,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,784,10,2,20260305,2026-03-27,2026-03-06,2026-03-05,MSNU6814771,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,785,10,2,20260320,2026-03-27,2026-03-26,2026-03-20,MSNU7058724,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,790,10,2,20260320,2026-03-27,2026-03-26,2026-03-20,MSNU7300859,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,792,10,2,20260313,2026-03-27,2026-03-19,2026-03-13,MSNU7366943,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,793,10,2,20260315,2026-03-27,2026-03-19,2026-03-15,MSNU7384150,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,802,30,2,20260327,2026-03-27,2026-03-29,2026-03-27,MSNU7832785,CAMPO CHINO,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,810,10,2,20260318,2026-03-27,2026-03-27,2026-03-18,MSNU8423117,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,811,30,0,,2026-03-27,2026-04-09,,MSNU8498482,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,812,30,0,20260404,2026-03-27,2026-04-09,2026-04-04,MSNU8499848,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,818,10,2,20260320,2026-03-27,2026-03-26,2026-03-20,MSNU9008846,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,819,10,2,20260306,2026-03-27,2026-03-07,2026-03-06,MSNU9064201,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,823,10,2,20260310,2026-03-27,2026-03-21,2026-03-10,MSNU9170760,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,824,10,2,20260317,2026-03-27,2026-03-19,2026-03-17,MSNU9305741,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,830,30,2,20260327,2026-03-27,2026-03-29,2026-03-27,MSNU9712686,CAMPO CHINO,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,832,10,2,20260317,2026-03-27,2026-03-19,2026-03-17,MSNU9754737,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,834,10,2,20260325,2026-03-27,2026-03-28,2026-03-25,MTSU9624380,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,846,10,2,20260323,2026-03-27,2026-03-28,2026-03-23,SEGU4261866,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,850,30,0,20260328,2026-03-27,2026-04-01,2026-03-28,SEGU9409391,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,851,30,0,20260328,2026-03-27,2026-04-01,2026-03-28,SEGU9425643,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,855,30,0,20260404,2026-03-27,2026-04-09,2026-04-04,SEKU4088694,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,866,10,2,20260313,2026-03-27,2026-03-19,2026-03-13,SEKU6778960,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,868,10,2,20260306,2026-03-27,2026-03-07,2026-03-06,SEKU6822127,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,876,30,0,20260330,2026-03-27,2026-04-01,2026-03-30,SEKU9248516,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,881,10,3,20260316,2026-03-27,2026-03-16,2026-03-16,SMLU3136960,PLANTA PRINCIPAL,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,882,10,1,20260203,2026-03-27,2026-02-03,2026-02-03,SMLU3138557,BODEGA SIERRA,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,883,10,1,20260203,2026-03-27,2026-02-03,2026-02-03,SMLU7867243,BODEGA SIERRA,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,884,10,3,20260316,2026-03-27,2026-03-16,2026-03-16,SMLU7915043,PLANTA PRINCIPAL,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,895,30,0,20260328,2026-03-27,2026-04-01,2026-03-28,SZLU9663840,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,896,30,0,20260328,2026-03-27,2026-04-01,2026-03-28,SZLU9866540,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,898,20,0,20260328,2026-03-27,2026-04-01,2026-03-28,SZLU9916403,,EN GRUPASA,BODEGA,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,899,30,2,20260328,2026-03-27,2026-04-04,2026-03-28,TCKU6524496,CAMPO CHINO,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,900,10,2,20260325,2026-03-27,2026-03-28,2026-03-25,TCKU6959879,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,903,10,2,20260324,2026-03-27,2026-03-28,2026-03-24,TCKU7766637,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,906,30,0,20260328,2026-03-27,2026-04-01,2026-03-28,TCLU1242558,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,908,10,3,20260311,2026-03-27,2026-03-18,2026-03-11,TCLU3379977,PLANTA PRINCIPAL,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,909,10,2,20260317,2026-03-27,2026-03-19,2026-03-17,TCLU4991781,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,911,10,2,20260311,2026-03-27,2026-03-21,2026-03-11,TCLU7223513,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,912,10,2,20260313,2026-03-27,2026-03-19,2026-03-13,TCLU7769905,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,919,10,2,20260313,2026-03-27,2026-03-22,2026-03-13,TCNU1383701,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,921,30,2,,2026-03-27,2026-03-29,,TCNU1420404,CAMPO CHINO,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,923,10,2,20260325,2026-03-27,2026-03-28,2026-03-25,TCNU1830688,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,927,10,2,20260323,2026-03-27,2026-03-28,2026-03-23,TCNU4471236,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,932,10,2,20260315,2026-03-27,2026-03-19,2026-03-15,TCNU9368236,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,935,10,2,20260312,2026-03-27,2026-03-22,2026-03-12,TEMU7499601,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,936,10,2,20260307,2026-03-27,2026-03-12,2026-03-07,TEMU7598800,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,937,10,2,20260317,2026-03-27,2026-03-19,2026-03-17,TEMU7643323,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,938,30,2,20260327,2026-03-27,2026-03-29,2026-03-27,TEMU7964030,CAMPO CHINO,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,941,10,2,20260311,2026-03-27,2026-03-21,2026-03-11,TEMU8184933,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,948,30,0,20260328,2026-03-27,2026-04-01,2026-03-28,TEMU9109111,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,950,30,2,20260328,2026-03-27,2026-04-01,2026-03-28,TEMU9268685,CAMPO CHINO,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,962,10,2,20260315,2026-03-27,2026-03-19,2026-03-15,TGBU5908254,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,965,10,2,20260312,2026-03-27,2026-03-22,2026-03-12,TGBU6115960,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,966,10,2,20260306,2026-03-27,2026-03-07,2026-03-06,TGBU6181196,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,970,10,2,20260323,2026-03-27,2026-03-28,2026-03-23,TGBU6688220,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,971,30,0,20260404,2026-03-27,2026-04-09,2026-04-04,TGBU7170977,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,973,10,2,20260305,2026-03-27,2026-03-06,2026-03-05,TGBU7494301,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,977,30,2,,2026-03-27,2026-03-29,,TGBU7989738,CAMPO CHINO,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,978,10,2,20260310,2026-03-27,2026-03-21,2026-03-10,TGBU7995448,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,981,10,2,20260318,2026-03-27,2026-03-19,2026-03-18,TGBU9599507,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,986,10,2,20260320,2026-03-27,2026-03-26,2026-03-20,TGCU5111330,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,990,10,2,20260307,2026-03-27,2026-03-12,2026-03-07,TGCU5466330,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,991,10,2,20260310,2026-03-27,2026-03-21,2026-03-10,TGHU6071307,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,992,10,2,20260320,2026-03-27,2026-03-26,2026-03-20,TGHU6094365,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,993,30,0,20260404,2026-03-27,2026-04-09,2026-04-04,TGHU6147188,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,994,10,2,20260320,2026-03-27,2026-03-26,2026-03-20,TGHU6164499,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,995,10,2,20260311,2026-03-27,2026-03-21,2026-03-11,TGHU6833589,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,1001,10,2,20260323,2026-03-27,2026-03-28,2026-03-23,TIIU4692344,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,1005,30,0,,2026-03-27,2026-04-09,,TIIU5095718,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,1006,10,2,20260305,2026-03-27,2026-03-06,2026-03-05,TIIU5155519,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,1008,30,0,20260404,2026-03-27,2026-04-09,2026-04-04,TIIU5983724,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,1011,30,2,,2026-03-27,2026-03-29,,TLLU5120366,CAMPO CHINO,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,1012,10,2,20260324,2026-03-27,2026-03-28,2026-03-24,TLLU5983407,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,1018,10,2,20260315,2026-03-27,2026-03-19,2026-03-15,TLLU7855030,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,1021,10,2,20260306,2026-03-27,2026-03-07,2026-03-06,TLLU8601220,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,1022,10,2,20260307,2026-03-27,2026-03-24,2026-03-07,TRHU4531180,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,1027,30,0,20260328,2026-03-27,2026-04-01,2026-03-28,TRHU6012501,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,1032,30,2,20260327,2026-03-27,2026-03-29,2026-03-27,TRHU6380226,CAMPO CHINO,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,1036,30,2,,2026-03-27,2026-03-29,,TRHU7222415,CAMPO CHINO,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,1042,10,2,20260315,2026-03-27,2026-03-19,2026-03-15,TRHU7607931,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,1044,30,0,,2026-03-27,2026-04-09,,TRHU7765979,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,1052,10,2,20260318,2026-03-27,2026-03-27,2026-03-18,TRHU8641843,CAMPO CHINO,DEVUELTO DEPOSITO VACIO,DEPOSITO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,1058,30,2,20260328,2026-03-27,2026-04-01,2026-03-28,TRIU8767814,CAMPO CHINO,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,1063,30,0,20260328,2026-03-27,2026-04-01,2026-03-28,TTNU8467432,,EN PATIO,PATIO,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
20260327,1065,20,0,20260328,2026-03-27,2026-04-01,2026-03-28,TTNU8659142,,EN GRUPASA,BODEGA,,SIN NOVEDAD,Inferido desde inventario historico,False,False,False
